county,office,district,party,candidate,votes
Narragansett,Representative in General Assembly District 34,,DEM,Gina M. Giramma,331
Narragansett,Senator in Congress,,,Total,291
Narragansett,Senator in Congress,,REP,Allen R. Waters,291
Narragansett,Representative in Congress District 2,,,Total,317
Narragansett,Representative in Congress District 2,,REP,Robert B. Lancia*,223
Narragansett,Representative in Congress District 2,,REP,Donald Frederick Robbio,94
Narragansett,Senator in General Assembly District 35,,,Total,170
Narragansett,Senator in General Assembly District 35,,REP,Charles P. Callanan*,170
Narragansett,Senator in General Assembly District 36,,,Total,146
Narragansett,Senator in General Assembly District 36,,REP,Doreen M. Costa*,146
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Total,13392
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Jesse Pugh,1849
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Susan P. Cicilline Buonanno,1701
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Patrick W. Murray,1203
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Ewa M. Dzwierzynski,1042
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Deborah A. Kopech,852
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Laurie A. Kelly,805
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Jill A. Lawler,726
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Richard M. Lema,689
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,"Winters B. Hames, III",686
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Steven B. Belaus,679
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,"Michael J. Millen, Jr.",668
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,David K. Avedisian,656
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Joseph Robenhymer,648
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Steven J. Ferrandi,561
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Meghan E. Murray,341
Narragansett,Non-Partisan Town Council TOWN OF NARRAGANSETT,,,Sara L. Benn,286
New Shoreham,Senator in Congress,,,Total,199
New Shoreham,Senator in Congress,,DEM,John F. Reed*,199
New Shoreham,Representative in Congress District 2,,,Total,218
New Shoreham,Representative in Congress District 2,,DEM,James R. Langevin*,190
New Shoreham,Representative in Congress District 2,,DEM,Dylan Conley,28
New Shoreham,Senator in General Assembly District 37,,,Total,218
New Shoreham,Senator in General Assembly District 37,,DEM,Virginia S. Sosnowski*,138
New Shoreham,Senator in General Assembly District 37,,DEM,Maggie A. Kain,80
New Shoreham,Senatorial District Committee District 37,,,Total,949
New Shoreham,Senatorial District Committee District 37,,DEM,Kimberley H. Gaffett*,188
New Shoreham,Senatorial District Committee District 37,,DEM,Virginia S. Sosnowski*,144
New Shoreham,Senatorial District Committee District 37,,DEM,Maggie A. Kain,101
New Shoreham,Senatorial District Committee District 37,,DEM,Joshua T. Maldonado,80
New Shoreham,Senatorial District Committee District 37,,DEM,Leanne M. Peckham*,70
New Shoreham,Senatorial District Committee District 37,,DEM,John M. Rose*,63
New Shoreham,Senatorial District Committee District 37,,DEM,Deborah J. Kelso*,59
New Shoreham,Senatorial District Committee District 37,,DEM,Patricia Breslin Filippo*,53
New Shoreham,Senatorial District Committee District 37,,DEM,Terrence G. Simpson*,45
New Shoreham,Senatorial District Committee District 37,,DEM,Emily R. Cotter,37
New Shoreham,Senatorial District Committee District 37,,DEM,Sarah E. Markey,36
New Shoreham,Senatorial District Committee District 37,,DEM,Judith A. Kain,28
New Shoreham,Senatorial District Committee District 37,,DEM,Tara M. Apperson,19
New Shoreham,Senatorial District Committee District 37,,DEM,"Robert W. Widell, Jr.",14
New Shoreham,Senatorial District Committee District 37,,DEM,Torrey R. Martin,12
New Shoreham,Senator in Congress,,,Total,19
New Shoreham,Senator in Congress,,REP,Allen R. Waters,19
New Shoreham,Representative in Congress District 2,,,Total,20
New Shoreham,Representative in Congress District 2,,REP,Robert B. Lancia*,12
New Shoreham,Representative in Congress District 2,,REP,Donald Frederick Robbio,8
New Shoreham,Senator in General Assembly District 37,,,Total,18
New Shoreham,Senator in General Assembly District 37,,REP,David A. Tacey*,18
New Shoreham,Representative in General Assembly District 36,,,Total,21
New Shoreham,Representative in General Assembly District 36,,REP,Blake A. Filippi*,21
Newport,Non-Partisan Council-At-Large CITY OF NEWPORT,,,Total,10425
Newport,Non-Partisan Council-At-Large CITY OF NEWPORT,,,Jamie P. Bova,1511
Newport,Non-Partisan Council-At-Large CITY OF NEWPORT,,,Jeanne-Marie Napolitano,1218
Newport,Non-Partisan Council-At-Large CITY OF NEWPORT,,,Susan D. Taylor,1178
Newport,Non-Partisan Council-At-Large CITY OF NEWPORT,,,Lynn Underwood Ceglie,1111
Newport,Non-Partisan Council-At-Large CITY OF NEWPORT,,,Justin S. McLaughlin,934
Newport,Non-Partisan Council-At-Large CITY OF NEWPORT,,,Kevin Michaud,919
Newport,Non-Partisan Council-At-Large CITY OF NEWPORT,,,Elizabeth Fuerte,822
Newport,Non-Partisan Council-At-Large CITY OF NEWPORT,,,Elizabeth Evans Cullen,707
Newport,Non-Partisan Council-At-Large CITY OF NEWPORT,,,William E. Kimes,642
Newport,Non-Partisan Council-At-Large CITY OF NEWPORT,,,Meagan E. Landry,627
Newport,Non-Partisan Council-At-Large CITY OF NEWPORT,,,Olga H. Enger,465
Newport,Non-Partisan Council-At-Large CITY OF NEWPORT,,,Derek W. Grinkin,291
Newport,Non-Partisan Council Ward 3 Newport,,,Total,1144
Newport,Non-Partisan Council Ward 3 Newport,,,Paul E. Marshall,640
Newport,Non-Partisan Council Ward 3 Newport,,,Kathryn E. Leonard,445
Newport,Non-Partisan Council Ward 3 Newport,,,Rachel S. Hussey,59
North Kingstown,Senator in Congress,,,Total,2750
North Kingstown,Senator in Congress,,DEM,John F. Reed*,2750
North Kingstown,Representative in Congress District 2,,,Total,2912
North Kingstown,Representative in Congress District 2,,DEM,James R. Langevin*,2127
North Kingstown,Representative in Congress District 2,,DEM,Dylan Conley,785
North Kingstown,Senator in General Assembly District 35,,,Total,452
North Kingstown,Senator in General Assembly District 35,,DEM,Bridget G. Valverde*,452
North Kingstown,Senator in General Assembly District 36,,,Total,2366
North Kingstown,Senator in General Assembly District 36,,DEM,Alana DiMario*,1691
North Kingstown,Senator in General Assembly District 36,,DEM,Ellen S. Waxman,675
North Kingstown,Representative in General Assembly District 31,,,Total,1031
North Kingstown,Representative in General Assembly District 31,,DEM,Julie A. Casimiro*,1031
North Kingstown,Representative in General Assembly District 32,,,Total,1526
North Kingstown,Representative in General Assembly District 32,,DEM,Robert E. Craven*,1526
North Kingstown,Town Council TOWN OF NORTH KINGSTOWN,,,Total,12586
North Kingstown,Town Council TOWN OF NORTH KINGSTOWN,,DEM,Kimberly Ann Page*,2371
North Kingstown,Town Council TOWN OF NORTH KINGSTOWN,,DEM,Gregory A. Mancini,2192
North Kingstown,Town Council TOWN OF NORTH KINGSTOWN,,DEM,Katherine K. Anderson,2122
North Kingstown,Town Council TOWN OF NORTH KINGSTOWN,,DEM,Brad L. Artery*,1822
North Kingstown,Town Council TOWN OF NORTH KINGSTOWN,,DEM,John D. Kliever,1812
North Kingstown,Town Council TOWN OF NORTH KINGSTOWN,,DEM,Richard A. Welch*,1140
North Kingstown,Town Council TOWN OF NORTH KINGSTOWN,,DEM,Rickey L. Thompson*,1127
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,,Total,61394
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Gregory A. Mancini*,1756
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,John D. Kliever*,1506
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Kimberly Ann Page,1435
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Julia F. Kliever*,1332
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Katherine K. Anderson,1273
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Julie A. Casimiro*,1220
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Lisa A. Hildebrand*,1181
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Bridget G. Valverde*,1176
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Melissa K. Devine*,1156
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,James C. Sheehan*,1141
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Suzanne S. Mancini,1137
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Gregory B. Blasbalg*,1120
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Mary N. Thomson*,985
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Meredith L. Sheehan*,969
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Carrie M. Kolb*,966
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Theresa M. Mrozak*,943
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Nancy W. Sherman,924
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Jennifer S. Lima,917
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,"Thomas A. Sgouros, Jr.*",884
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,"John Pyne, Jr.*",875
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Lisa G. Andrews,866
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Elizabeth C. Dwyer,856
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Rickey L. Thompson*,850
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,"Edward J. Cooney, Jr.*",849
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,William A. Valverde*,847
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Meggen R. Chabot,846
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Susan M. Eriksen,804
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Kayla M. Robinson,795
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Pamela B. Ong,786
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Margaret Kerr,778
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Richard A. Welch*,777
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Jennifer Louise Wheeler,771
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Anne K. Geertman,765
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Claire S. Duva*,762
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Jennifer P. Hoskins,757
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Mary N. Worobec,757
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Nicole M. Grace,743
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Alice A. Rose,739
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Meredith N. Whittaker*,735
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Susan D. Coletta*,727
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Tracey A. McCue*,715
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Lisa G. Faulise,698
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Janet Boyle Welch*,684
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Kahlia Shmerer,673
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Dolores J. Burke*,669
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Michael R. Anderson,652
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Chloe R. Eminger,646
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Sharon F. Williams*,633
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Robert R. Vanderslice,627
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,John Machata,622
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Georgine M. Edwards,617
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,"John V. Gibbons, Jr.*",610
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Jacob W. Mather,574
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Dylan J. Kennedy,565
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,David H. Oppenheimer,563
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Edwin F. Andrews,551
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,James Robert Grundy*,544
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Richard J. Beneduce*,535
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Thomas C. Ardito,525
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Emilio Coletta*,515
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Daniel J. Burke*,512
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Glenn W. Stinson,512
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Peter Charles Cornillon,484
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Paul A. Geertman,482
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Jonathan K. Gale,479
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Michael J. Burke*,474
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Julie A. Grundy,471
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,"Mark G. Walsh, Jr.*",468
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Peter Haines Doering,463
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Colleen E. Emerson,460
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,David F. McCue*,453
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Richard H. Sellers,453
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Jacob D. Clemen,452
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Donna L. Beneduce,433
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Alan B. Hurd*,430
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Arthur L. Simonini*,414
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Ronald R. Harrison*,407
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Diana B. Christie,404
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Michael A. Mollis,322
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Patrick S. O&#39;Rourke,264
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Matthew D. Wild,238
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Christopher E. Emerson,231
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Gabriel K. Cote,227
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Keith A. Sullivan,226
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Patrick F. Dyer,222
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,William J. Barrett,190
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,David J. Davy,154
North Kingstown,Town Committee TOWN OF NORTH KINGSTOWN,,DEM,Bryan L. Bonneau,145
North Kingstown,Senator in Congress,,,Total,427
North Kingstown,Senator in Congress,,REP,Allen R. Waters,427
North Kingstown,Representative in Congress District 2,,,Total,444
North Kingstown,Representative in Congress District 2,,REP,Robert B. Lancia*,312
North Kingstown,Representative in Congress District 2,,REP,Donald Frederick Robbio,132
North Kingstown,Senator in General Assembly District 35,,,Total,69
North Kingstown,Senator in General Assembly District 35,,REP,Charles P. Callanan*,69
North Kingstown,Senator in General Assembly District 36,,,Total,378
North Kingstown,Senator in General Assembly District 36,,REP,Doreen M. Costa*,378
North Providence,Senator in Congress,,,Total,2929
North Providence,Senator in Congress,,DEM,John F. Reed*,2929
North Providence,Representative in Congress District 1,,,Total,2818
North Providence,Representative in Congress District 1,,DEM,David N. Cicilline*,2818
North Providence,Senator in General Assembly District 4,,,Total,2516
North Providence,Senator in General Assembly District 4,,DEM,Dominick J. Ruggerio*,1550
North Providence,Senator in General Assembly District 4,,DEM,"Leonardo A. Cioe, Jr.",966
North Providence,Senator in General Assembly District 15,,,Total,196
North Providence,Senator in General Assembly District 15,,DEM,"Robert H. Morris, Jr.",111
North Providence,Senator in General Assembly District 15,,DEM,Meghan E. Kallman,54
North Providence,Senator in General Assembly District 15,,DEM,Herbert P. Weiss*,31
North Providence,Senator in General Assembly District 17,,,Total,293
North Providence,Senator in General Assembly District 17,,DEM,"John Douglas Barr, II",293
North Providence,Senator in General Assembly District 22,,,Total,605
North Providence,Senator in General Assembly District 22,,DEM,Stephen R. Archambault*,354
North Providence,Senator in General Assembly District 22,,DEM,Melanie G. DuPont,251
North Providence,Representative in General Assembly District 6,,,Total,230
North Providence,Representative in General Assembly District 6,,DEM,Raymond A. Hull*,230
North Providence,Representative in General Assembly District 54,,,Total,1037
North Providence,Representative in General Assembly District 54,,DEM,William W. O&#39;Brien*,1037
North Providence,Representative in General Assembly District 55,,,Total,1768
North Providence,Representative in General Assembly District 55,,DEM,Arthur J. Corvese*,1768
North Providence,Council District 1 North Providence,,,Total,1329
North Providence,Council District 1 North Providence,,DEM,Steven A. Loporchio,819
North Providence,Council District 1 North Providence,,DEM,"Mansuet J. Giusti, III*",510
North Providence,School Committee District 2 North Providence,,,Total,1754
North Providence,School Committee District 2 North Providence,,DEM,Roderick E. Da Silva*,922
North Providence,School Committee District 2 North Providence,,DEM,Catarina Alexandra DaSilva,832
North Providence,Senatorial District Committee District 4,,,Total,10441
North Providence,Senatorial District Committee District 4,,DEM,Lisa M. Aceto*,1300
North Providence,Senatorial District Committee District 4,,DEM,Stefano V. Famiglietti*,1296
North Providence,Senatorial District Committee District 4,,DEM,Peter S. Mancini*,1186
North Providence,Senatorial District Committee District 4,,DEM,Lisa M. Andoscia*,1169
North Providence,Senatorial District Committee District 4,,DEM,Christopher R. Corsini*,1134
North Providence,Senatorial District Committee District 4,,DEM,Nicole Marie Verdi*,1095
North Providence,Senatorial District Committee District 4,,DEM,Robert J. Kilduff*,921
North Providence,Senatorial District Committee District 4,,DEM,Clara A. Hardy,722
North Providence,Senatorial District Committee District 4,,DEM,Eloise M. O&#39;Shea-Wyatt,667
North Providence,Senatorial District Committee District 4,,DEM,Leonardo Martinez,509
North Providence,Senatorial District Committee District 4,,DEM,Michael E. Bibeault,442
North Providence,Senatorial District Committee District 22,,,Total,2403
North Providence,Senatorial District Committee District 22,,DEM,Peter B. Simone*,368
North Providence,Senatorial District Committee District 22,,DEM,Lawrence J. Mancini*,324
North Providence,Senatorial District Committee District 22,,DEM,Pasquale A. Matteo*,301
North Providence,Senatorial District Committee District 22,,DEM,S. Jean Cerroni*,298
North Providence,Senatorial District Committee District 22,,DEM,Charles T. Jackvony*,294
North Providence,Senatorial District Committee District 22,,DEM,Timothy F. Kane*,283
North Providence,Senatorial District Committee District 22,,DEM,Mycala J. McKay,271
North Providence,Senatorial District Committee District 22,,DEM,James K. McNelis*,264
North Smithfield,Non-Partisan Town Administrator TOWN OF NORTH SMITHFIELD,,,Total,1270
North Smithfield,Non-Partisan Town Administrator TOWN OF NORTH SMITHFIELD,,,Paul J. Zwolenski,524
North Smithfield,Non-Partisan Town Administrator TOWN OF NORTH SMITHFIELD,,,Douglas B. Osier,385
North Smithfield,Non-Partisan Town Administrator TOWN OF NORTH SMITHFIELD,,,Paul M. Jones,361
Pawtucket,Senator in Congress,,,Total,5734
Pawtucket,Senator in Congress,,DEM,John F. Reed*,5734
Pawtucket,Representative in Congress District 1,,,Total,5878
Pawtucket,Representative in Congress District 1,,DEM,David N. Cicilline*,5878
Pawtucket,Senator in General Assembly District 8,,,Total,2112
Pawtucket,Senator in General Assembly District 8,,DEM,Sandra C. Cano*,2112
Pawtucket,Senator in General Assembly District 15,,,Total,2532
Pawtucket,Senator in General Assembly District 15,,DEM,Meghan E. Kallman,1608
Pawtucket,Senator in General Assembly District 15,,DEM,Herbert P. Weiss*,604
Pawtucket,Senator in General Assembly District 15,,DEM,"Robert H. Morris, Jr.",320
Pawtucket,Senator in General Assembly District 16,,,Total,392
Pawtucket,Senator in General Assembly District 16,,DEM,Elizabeth A. Crowley*,215
Pawtucket,Senator in General Assembly District 16,,DEM,Jonathon Acosta,139
Pawtucket,Senator in General Assembly District 16,,DEM,Leslie Estrada,38
Pawtucket,Senator in General Assembly District 18,,,Total,1072
Pawtucket,Senator in General Assembly District 18,,DEM,Cynthia M. Mendes,602
Pawtucket,Senator in General Assembly District 18,,DEM,"William J. Conley, Jr.*",470
Pawtucket,Representative in General Assembly District 46,,,Total,64
Pawtucket,Representative in General Assembly District 46,,DEM,Mary Ann Shallcross Smith,64
Pawtucket,Representative in General Assembly District 58,,,Total,807
Pawtucket,Representative in General Assembly District 58,,DEM,Carlos Eduardo Tobon,807
Pawtucket,Representative in General Assembly District 59,,,Total,1381
Pawtucket,Representative in General Assembly District 59,,DEM,Jean Philippe Barros*,1381
Pawtucket,Representative in General Assembly District 60,,,Total,700
Pawtucket,Representative in General Assembly District 60,,DEM,Karen Alzate*,700
Pawtucket,Representative in General Assembly District 61,,,Total,1685
Pawtucket,Representative in General Assembly District 61,,DEM,Leonela Felix,988
Pawtucket,Representative in General Assembly District 61,,DEM,"Raymond H. Johnston, Jr.*",697
Pawtucket,Representative in General Assembly District 62,,,Total,1106
Pawtucket,Representative in General Assembly District 62,,DEM,Mary Duffy Messier*,1106
Pawtucket,Mayor CITY OF PAWTUCKET,,,Total,6467
Pawtucket,Mayor CITY OF PAWTUCKET,,DEM,Donald R. Grebien*,4234
Pawtucket,Mayor CITY OF PAWTUCKET,,DEM,David F. Norton,2233
Pawtucket,Council At-Large CITY OF PAWTUCKET,,,Total,16413
Pawtucket,Council At-Large CITY OF PAWTUCKET,,DEM,Michael A. Araujo*,3325
Pawtucket,Council At-Large CITY OF PAWTUCKET,,DEM,Elena Vasquez,3263
Pawtucket,Council At-Large CITY OF PAWTUCKET,,DEM,Melissa L. DaRosa,3246
Pawtucket,Council At-Large CITY OF PAWTUCKET,,DEM,"Albert Joseph Vitali, Jr.*",2604
Pawtucket,Council At-Large CITY OF PAWTUCKET,,DEM,Agi F. Gai-Kah,2236
Pawtucket,Council At-Large CITY OF PAWTUCKET,,DEM,Tarshire Battle,1739
Pawtucket,Council District 1 Pawtucket,,,Total,1039
Pawtucket,Council District 1 Pawtucket,,DEM,David P. Moran*,567
Pawtucket,Council District 1 Pawtucket,,DEM,Crisolita D. Figueiredo,472
Pawtucket,Council District 4 Pawtucket,,,Total,1214
Pawtucket,Council District 4 Pawtucket,,DEM,Alexis C. Schuette,629
Pawtucket,Council District 4 Pawtucket,,DEM,"John J. Barry, III*",585
Pawtucket,Council District 5 Pawtucket,,,Total,940
Pawtucket,Council District 5 Pawtucket,,DEM,Ama Mensah Amponsah*,471
Pawtucket,Council District 5 Pawtucket,,DEM,Janie Lee Segui Rodriguez,469
Pawtucket,Council District 6 Pawtucket,,,Total,1014
Pawtucket,Council District 6 Pawtucket,,DEM,"Timothy P. Rudd, Jr.*",608
Pawtucket,Council District 6 Pawtucket,,DEM,Marlena M. Stachowiak,406
Pawtucket,Senatorial District Committee District 18,,,Total,5833
Pawtucket,Senatorial District Committee District 18,,DEM,Emily N. Mercer*,702
Pawtucket,Senatorial District Committee District 18,,DEM,Norma J. Conley*,651
Pawtucket,Senatorial District Committee District 18,,DEM,Debra J. Cook*,647
Pawtucket,Senatorial District Committee District 18,,DEM,Patricia Ann Scorpio*,606
Pawtucket,Senatorial District Committee District 18,,DEM,Robin M. Bothelo*,595
Pawtucket,Senatorial District Committee District 18,,DEM,Sharlene L. Damiani*,525
Pawtucket,Senatorial District Committee District 18,,DEM,Joseph C. Knight*,495
Pawtucket,Senatorial District Committee District 18,,DEM,Emily R. Walter,474
Pawtucket,Senatorial District Committee District 18,,DEM,Christen D. Sherman,342
Pawtucket,Senatorial District Committee District 18,,DEM,Gregory R. Greco,280
Pawtucket,Senatorial District Committee District 18,,DEM,Jarrett R. McPhee,271
Pawtucket,Senatorial District Committee District 18,,DEM,Lee G. Wilder,245
Pawtucket,Ward Committee District 6 Pawtucket,,,Total,4385
Pawtucket,Ward Committee District 6 Pawtucket,,DEM,"Timothy P. Rudd, Jr.*",623
Pawtucket,Ward Committee District 6 Pawtucket,,DEM,Kathleen A. Brown*,583
Pawtucket,Ward Committee District 6 Pawtucket,,DEM,Patricia R. Murray*,561
Pawtucket,Ward Committee District 6 Pawtucket,,DEM,Lori J. Barden*,549
Pawtucket,Ward Committee District 6 Pawtucket,,DEM,Patricia A. Dedora-St. Germain*,535
Pawtucket,Ward Committee District 6 Pawtucket,,DEM,Marlena M. Stachowiak,529
Pawtucket,Ward Committee District 6 Pawtucket,,DEM,Margaret-Mary Belliveau-Hovarth*,513
Pawtucket,Ward Committee District 6 Pawtucket,,DEM,"William D. Vieira, Sr.*",492
Portsmouth,Senator in Congress,,,Total,1358
Portsmouth,Senator in Congress,,DEM,John F. Reed*,1358
Portsmouth,Representative in Congress District 1,,,Total,1359
Portsmouth,Representative in Congress District 1,,DEM,David N. Cicilline*,1359
Portsmouth,Senator in General Assembly District 11,,,Total,1300
Portsmouth,Senator in General Assembly District 11,,DEM,James Arthur Seveney*,1300
Portsmouth,Representative in General Assembly District 71,,,Total,534
Portsmouth,Representative in General Assembly District 71,,DEM,Michelle E. McGaw,419
Portsmouth,Representative in General Assembly District 71,,DEM,"John G. Edwards, V*",115
Portsmouth,Representative in General Assembly District 72,,,Total,944
Portsmouth,Representative in General Assembly District 72,,DEM,Terri-Denise Cortvriend*,818
Portsmouth,Representative in General Assembly District 72,,DEM,Christopher T. Semonelli,126
Portsmouth,Representative District Committee District 71,,,Total,2209
Portsmouth,Representative District Committee District 71,,DEM,Michelle E. McGaw,433
Portsmouth,Representative District Committee District 71,,DEM,Anya R. Wallack,229
Portsmouth,Representative District Committee District 71,,DEM,"John G. Edwards, V*",224
Portsmouth,Representative District Committee District 71,,DEM,Amy J. Canario*,214
Portsmouth,Representative District Committee District 71,,DEM,Maureen Evelyn Molloy Morrow,210
Portsmouth,Representative District Committee District 71,,DEM,Dennis M. Canario*,194
Portsmouth,Representative District Committee District 71,,DEM,Glenn Diana Sherman,194
Portsmouth,Representative District Committee District 71,,DEM,Kimberley J. Waltz*,175
Portsmouth,Representative District Committee District 71,,DEM,Brittany T. Edwards*,168
Portsmouth,Representative District Committee District 71,,DEM,Christopher E. Goulart,168
Providence,Senator in Congress,,,Total,9230
Providence,Senator in Congress,,DEM,John F. Reed*,9230
Providence,Representative in Congress District 1,,,Total,3802
